bus_no,bus_name,bus_type,departing_time,duration,reaching_time,star_rating,price,seat_availability
72,NueGo,Electric A/C Seater/Sleeper (2+1),09:45,04h 40m,14:25,3.6,257,30
72,Shyamoli Paribahan Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),14:50,0-9h 0-40m,06:10,4.3,550,12
72,NueGo,Electric A/C Seater (2+2),17:05,04h 20m,21:25,3.5,427,34
72,NueGo,Electric A/C Seater/Sleeper (2+1),19:05,04h 20m,23:25,4.1,522,23
72,IRA Travels,A/C Seater / Sleeper (2+1),21:55,04h 25m,02:20,3.9,700,31
72,SREE PAVAN TRAVELS,NON A/C Seater Push Back (2+2),23:20,03h 45m,03:05,3.6,550,41
72,NueGo,Electric A/C Seater/Sleeper (2+1),23:20,04h 25m,03:45,4.2,190,21
72,Sri Padmavathi Travels,Non A/C Seater / Sleeper (2+1),23:50,05h 40m,05:30,3.1,450,33
72,Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),23:55,04h 05m,04:00,4.1,520,31
72,Jayalakshmi Tours and Travels,A/C Seater / Sleeper (2+1),23:55,03h 35m,03:30,4.1,699,40
72,Navin Travels,Non A/C Seater / Sleeper (2+1),23:55,04h 35m,04:30,3.9,555,30
72,Sri Padmavathi Travels,Non A/C Seater / Sleeper (2+1),23:55,03h 15m,03:10,3.1,550,30
72,Prathap Travels,Non A/C Seater / Sleeper (2+1),23:58,04h 57m,04:55,3.6,509,15
72,Sri Amaravathi Travels,Non A/C Seater / Sleeper (2+1),23:59,04h 51m,04:50,3.7,550,32
72,Navayuga Travels,NON AC Seater / Sleeper 2+1,23:59,03h 31m,03:30,3.5,890,34
72,Sree Durga Kaveri Travels,Non A/C Seater / Sleeper (2+1),23:59,04h 36m,04:35,3.3,660,31
72,Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),23:59,05h 31m,05:30,4.1,470,30
72,Sri Padmavathi Travels,Non A/C Seater / Sleeper (2+1),23:59,05h 01m,05:00,3.1,550,18
72,Sri Padmavathi Travels,A/C Seater / Sleeper (2+1),00:20,05h 25m,05:45,3.1,700,21
72,Sai Sri Krishna Travels,A/C Seater / Sleeper (2+1),00:55,04h 20m,05:15,3.0,531,29
72,Nani’s Sai Krishna Travels,A/C Seater / Sleeper (2+1),01:00,04h 15m,05:15,4.1,560,22
72,SRI SAI BALAJI TOURS AND TRAVELS,A/C Seater / Sleeper (2+1),01:00,03h 50m,04:50,3.8,599,35
72,LAVYASRI Travels,Non A/C Seater / Sleeper (2+1),00:25,04h 35m,05:00,2.6,450,12
72,Morning Star Travels,A/C Sleeper (2+1),01:45,03h 45m,05:30,1.5,790,16
72,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),01:50,03h 40m,05:30,2.7,450,12
72,Morning Star Travels,A/C Sleeper (2+1),02:00,03h 25m,05:25,1.5,790,16
72,Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),02:50,04h 10m,07:00,2.8,669,24
72,Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),02:50,04h 10m,07:00,2.8,499,19
72,Sri KVR Travels,A/C Seater / Sleeper (2+1),03:45,02h 45m,06:30,2.7,550,11
72,KVR Tours and Travels,A/C Sleeper (2+1),05:01,05h 39m,10:40,2.7,760,31
72,KVR Tours and Travels,A/C Sleeper (2+1),05:01,05h 39m,10:40,2.7,873,38
72,SKS Logistics,Non A/C Seater / Sleeper (2+1),05:15,04h 45m,10:00,2.8,800,28
72,Tranzindia Travels,Scania AC Multi Axle Sleeper (2+1),05:45,04h 40m,10:25,2.5,666,26
72,Tranzindia Travels,Volvo Multi-Axle A/C Sleeper (2+1),06:15,04h 30m,10:45,2.5,700,21
72,Morning Star Travels,A/C Sleeper (2+1),07:10,03h 30m,10:40,1.5,790,28
72,NueGo,Electric A/C Seater (2+2),12:35,04h 20m,16:55,2.8,427,28
72,NueGo,Electric A/C Seater (2+2),13:45,04h 40m,18:25,2.6,380,33
72,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),23:10,02h 50m,02:00,2.7,561,12
72,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),23:59,03h 31m,03:30,2.7,561,38
72,Sri KVR Travels,A/C Seater / Sleeper (2+1),00:10,03h 50m,04:00,2.7,625,41
72,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),00:15,04h 00m,04:15,2.7,561,30
72,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),00:55,03h 05m,04:00,2.7,561,41
72,Sri KVR Travels,A/C Seater / Sleeper (2+1),00:55,04h 20m,05:15,2.7,800,21
72,Sri KVR Travels,A/C Seater / Sleeper (2+1),01:15,03h 30m,04:45,2.7,625,29
72,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),01:35,04h 25m,06:00,2.7,561,32
72,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),01:45,03h 45m,05:30,2.7,561,34
72,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),02:30,03h 15m,05:45,2.7,561,27
72,Mahadevv travels,Non A/C Seater / Sleeper (2+1),03:30,05h 00m,08:30,3.2,4750,41
72,Mahi Trans Solutions,A/C Sleeper (2+1),05:30,04h 30m,10:00,3.9,3324,30
72,Jaishree Travels,Bharat Benz A/C Sleeper (2+1),06:30,03h 35m,10:05,3.8,5900,30
72,Navayuga Travels,A/C Sleeper (2+1),07:15,03h 45m,11:00,3.5,999,29
72,Sree Sambhavi Tours and Travels,NON A/C Semi Sleeper (2+2),23:30,05h 30m,05:00,3.2,1425,41
72,Sree Sambhavi Tours and Travels,Non A/C Seater / Sleeper (2+1),23:30,05h 30m,05:00,3.2,950,41
72,Sree Sambhavi Tours and Travels,Non A/C Seater / Sleeper (2+1),23:30,05h 30m,05:00,3.2,950,42
72,Sree Sambhavi Tours and Travels,NON A/C Semi Sleeper (2+2),23:30,05h 30m,05:00,3.2,1425,41
72,Navin Travels,Non A/C Seater / Sleeper (2+1),23:55,04h 35m,04:30,3.9,2775,40
72,Mayuri Travels,Non A/C Seater / Sleeper (2+1),23:59,03h 31m,03:30,3.5,1560,32
72,Sri Dhanalakshmi Travels,Non A/C Seater / Sleeper (2+1),23:59,04h 01m,04:00,3.0,2000,41
72,Sri Dhanalakshmi Travels,A/C Sleeper (2+1),23:59,03h 31m,03:30,3.0,945,30
72,Morning Star Travels,A/C Sleeper (2+1),02:10,03h 20m,05:30,1.5,1390,17
72,Morning Star Travels,A/C Sleeper (2+1),04:15,03h 30m,07:45,1.5,990,19
72,Morning Star Travels,A/C Sleeper (2+1),04:30,03h 30m,08:00,1.5,1190,25
72,Naveen Tours and Travels,A/C Seater/Sleeper (2+1),17:35,0-8h 0-5m,10:30,,3999,44
73,TSRTC - 9686,Lahari Non A/C Sleeper Cum Seater,01:20,05h 30m,06:50,3.8,427,40
73,TSRTC - 1963,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",01:30,05h 30m,07:00,1.9,427,16
73,TSRTC - 2949,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",07:00,05h 40m,12:40,2.2,474,28
73,TSRTC - 1925,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:00,05h 30m,15:30,3.8,474,31
73,TSRTC - 1741,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:05,05h 45m,15:50,1.0,427,31
73,TSRTC - 1751,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:50,04h 50m,16:40,2.7,427,25
73,TSRTC - 8266,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",12:10,06h 50m,19:00,3.5,474,30
73,TSRTC - 1731,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",12:45,05h 40m,18:25,2.5,474,29
73,TSRTC - 1315,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:00,05h 10m,21:10,3.4,474,32
73,TSRTC - 9444,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:20,06h 50m,00:10,3.5,427,31
73,TSRTC - 1778,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:45,06h 25m,00:10,3.9,427,31
73,TSRTC - 2946,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:00,06h 15m,00:15,4.1,474,32
73,TSRTC - 1749,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,05h 15m,00:45,2.3,427,31
73,TSRTC - 1053,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:50,05h 50m,03:40,3.9,474,31
73,TSRTC - 9684,Lahari Non A/C Sleeper Cum Seater,22:35,05h 30m,04:05,3.8,427,26
73,TSRTC - 1728,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,05h 15m,04:15,4.0,474,26
73,INDHU BUS,Non A/C Seater / Sleeper (2+1),23:30,06h 05m,05:35,4.5,799,26
73,VEERA BRAHMENDRA TRAVELS,Non A/C Seater / Sleeper (2+1),23:35,06h 25m,06:00,4.2,800,32
73,PRL BUS,Non A/C Seater / Sleeper (2+1),23:40,06h 45m,06:25,4.4,750,28
73,BRS Travels,NON AC Seater / Sleeper 2+1,23:00,06h 30m,05:30,3.9,650,8
73,SLNS Travels,Non A/C Seater / Sleeper (2+1),23:00,07h 00m,06:00,4.0,799,8
73,BRS Travels,A/C Sleeper (2+1),23:00,06h 30m,05:30,3.8,900,3
73,Maheswari Travels,Non A/C Seater / Sleeper (2+1),23:30,05h 30m,05:00,3.9,650,24
73,PRL BUS,Non A/C Seater / Sleeper (2+1),23:20,07h 10m,06:30,4.0,750,27
73,Indu Travels,A/C Sleeper (2+1),23:30,05h 55m,05:25,4.1,1500,23
73,Maheswari Travels,Non A/C Seater / Sleeper (2+1),23:30,05h 55m,05:25,4.2,649,20
73,Indu Travels,Non A/C Seater / Sleeper (2+1),23:30,06h 30m,06:00,4.0,750,20
73,Indu Travels,Non A/C Seater / Sleeper (2+1),23:45,06h 00m,05:45,4.0,800,22
73,SREE RUDRA TRAVELS,Non A/C Seater / Sleeper (2+1),23:15,05h 45m,05:00,4.3,700,33
73,SRI AVANI,Non A/C Seater / Sleeper (2+1),23:55,05h 35m,05:30,4.4,700,12
73,KMR Travels,Non A/C Seater / Sleeper (2+1),23:30,06h 00m,05:30,4.5,649,24
73,PRL BUS,A/C Sleeper (2+1),23:45,05h 45m,05:30,4.3,1200,8
73,HARITHA TRAVELS,Non A/C Seater / Sleeper (2+1),23:59,06h 21m,06:20,4.0,699,34
73,Indu Travels,Non A/C Seater / Sleeper (2+1),23:00,07h 00m,06:00,3.6,800,27
73,Sri Mukundha Travels,NON A/C Semi Sleeper / Sleeper (2+1),23:20,07h 40m,07:00,,649,31
73,Sri Mukundha Travels,NON A/C Semi Sleeper / Sleeper (2+1),23:50,06h 10m,06:00,,649,31
73,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),23:59,05h 01m,05:00,4.3,600,18
73,INDHU BUS,Non A/C Seater / Sleeper (2+1),23:45,06h 50m,06:35,4.3,799,12
73,KNR TRAVELS,Non A/C Seater / Sleeper (2+1),23:45,05h 15m,05:00,4.9,650,22
73,SEVEN HILLS TRAVELS,A/C Sleeper (2+1),23:20,05h 35m,04:55,4.5,1200,18
73,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),23:30,06h 00m,05:30,4.0,620,33
73,AR & BCVR Travels,A/C Sleeper (2+1),23:40,05h 20m,05:00,4.4,1400,23
73,AR & BCVR Travels,A/C Sleeper (2+1),23:59,05h 01m,05:00,4.3,930,26
73,AR & BCVR Travels,A/C Seater/Sleeper (2+1),23:10,06h 50m,06:00,3.5,1000,27
73,Vasavi travels,A/C Sleeper (2+1),23:30,06h 00m,05:30,4.6,1000,13
73,Indu Travels,Non A/C Seater / Sleeper (2+1),23:30,06h 30m,06:00,3.1,800,20
73,SEVEN HILLS TRAVELS,Non A/C Seater / Sleeper (2+1),23:30,06h 15m,05:45,3.1,799,30
73,Amala Travels,Non A/C Seater / Sleeper (2+1),23:30,05h 30m,05:00,3.6,600,6
73,AR & BCVR Travels,NON A/C Sleeper (2+1),23:45,05h 15m,05:00,3.7,800,18
73,SREE LEKYAA TRAVELS,A/C Sleeper (2+1),23:59,05h 01m,05:00,2.9,1350,27
73,Morning Star Travels,A/C Sleeper (2+1),00:35,04h 25m,05:00,2.4,990,4
73,HARITHA TRAVELS,A/C Seater / Sleeper (2+1),23:59,05h 01m,05:00,2.6,800,29
73,Jagan Travels,A/C Sleeper (2+1),23:40,05h 50m,05:30,2.8,1240,15
73,Zingbus Plus,A/C Sleeper (2+1),01:30,04h 45m,06:15,4.3,719,14
73,Sri Vinayaka Travels,NON A/C Seater/ Sleeper (2+1),23:59,06h 06m,06:05,4.1,750,17
73,Ramana Tours And Travels,A/C Sleeper (2+1),00:45,06h 15m,07:00,4.1,799,4
73,Maheswari Travels,A/C Sleeper (2+1),23:50,07h 10m,07:00,4.0,1099,27
73,Indu Travels,Non A/C Seater / Sleeper (2+1),23:30,07h 05m,06:35,4.0,800,40
73,AR & BCVR Travels,NON A/C Sleeper (2+1),23:45,05h 15m,05:00,4.0,800,18
73,VRCR Travels,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),23:50,06h 00m,05:50,3.8,1299,10
73,Matangi Travels,Non A/C Seater / Sleeper (2+1),23:30,06h 05m,05:35,3.9,618,19
73,Vasavi travels,Non A/C Seater / Sleeper (2+1),23:05,06h 45m,05:50,3.7,650,25
73,Srivastav Travels,Bharat Benz A/C Sleeper (2+1),01:25,05h 35m,07:00,3.7,779,4
73,Balaji Cabs,Bharat Benz A/C Sleeper (2+1),02:30,04h 15m,06:45,3.7,1400,18
73,Vasavi travels,Non A/C Seater / Sleeper (2+1),23:30,05h 30m,05:00,3.7,650,21
73,Sri Krishna Travels,A/C Sleeper (2+1),00:29,06h 31m,07:00,3.6,900,11
73,JBT TRAVELS,A/C Sleeper (2+1),02:30,04h 30m,07:00,3.5,1499,12
73,BHAIRAVA TOURS AND TRAVELS,Non A/C Seater / Sleeper (2+1),23:40,06h 20m,06:00,3.5,799,23
73,ARHA TOURS & TRAVELS PRIVATE LIMITED,A/C Sleeper (2+1),23:59,06h 01m,06:00,4.1,1000,25
73,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),23:10,06h 20m,05:30,3.9,600,18
73,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),23:50,05h 10m,05:00,4.3,600,38
73,Vasavi travels,A/C Sleeper (2+1),23:55,06h 20m,06:15,2.1,1000,20
73,BSR Tours And Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),03:20,04h 10m,07:30,4.5,1280,27
73,Nanthi Travels,A/C Sleeper (2+1),02:45,03h 40m,06:25,4.3,1449,3
73,PMR Express,A/C Sleeper (2+1),01:20,05h 50m,07:10,4.2,2328,28
73,BABA TRAVELS,NON A/C Sleeper (2+1),23:59,06h 21m,06:20,2.2,800,22
73,Indu Travels,Non A/C Seater / Sleeper (2+1),23:45,06h 00m,05:45,4.0,800,35
73,Yolo Bus,Bharat Benz A/C Seater /Sleeper (2+1),01:25,06h 14m,07:39,3.9,400,12
73,Matangi Travels,Non A/C Seater / Sleeper (2+1),23:30,06h 05m,05:35,3.9,618,24
73,Yolo Bus,Bharat Benz A/C Seater /Sleeper (2+1),03:45,06h 14m,09:59,3.9,400,5
73,Sudheer Travels,A/C Sleeper (2+1),00:20,06h 10m,06:30,3.7,3000,34
73,Balaji Cabs,Bharat Benz A/C Sleeper (2+1),02:15,04h 15m,06:30,3.7,1500,17
73,JBT TRAVELS,A/C Sleeper (2+1),02:30,04h 30m,07:00,3.6,1499,12
73,Muneer Travels,Non A/C Seater / Sleeper (2+1),23:55,06h 05m,06:00,3.2,870,27
73,True Bus,A/C Volvo B11R Multi-Axle Sleeper (2+1),03:00,04h 30m,07:30,2.8,2500,36
73,Morning Star Travels,A/C Sleeper (2+1),03:30,03h 00m,06:30,2.4,950,3
74,APSRTC - 50145,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",04:00,07h 00m,11:00,4.2,388,35
74,APSRTC - 6204,Super Luxury (Non AC Seater 2+2 Push Back),04:30,06h 30m,11:00,3.4,388,33
74,APSRTC - 6206,Super Luxury (Non AC Seater 2+2 Push Back),05:30,06h 30m,12:00,2.6,388,26
74,APSRTC - 50182,Super Luxury (Non AC Seater 2+2 Push Back),06:00,07h 00m,13:00,3.1,388,33
74,APSRTC - 6011,Super Luxury (Non AC Seater 2+2 Push Back),06:30,07h 00m,13:30,3.6,388,34
74,APSRTC - 50103,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",07:30,06h 45m,14:15,3.9,364,35
74,APSRTC - 6019,Super Luxury (Non AC Seater 2+2 Push Back),08:15,07h 00m,15:15,4.3,388,28
74,APSRTC - 6074,INDRA(A.C. Seater),09:00,06h 30m,15:30,2.9,467,35
74,APSRTC - 6066,Super Luxury (Non AC Seater 2+2 Push Back),10:00,07h 00m,17:00,3.5,388,29
74,APSRTC - 9267,INDRA(A.C. Seater),10:30,06h 30m,17:00,3.0,467,31
74,APSRTC - 9255,Super Luxury (Non AC Seater 2+2 Push Back),11:30,07h 00m,18:30,4.1,388,31
74,APSRTC - 6015,Super Luxury (Non AC Seater 2+2 Push Back),13:30,07h 00m,20:30,2.9,388,30
74,APSRTC - 50194,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),14:30,06h 30m,21:00,4.1,584,38
74,APSRTC - 50013,Super Luxury (Non AC Seater 2+2 Push Back),15:30,07h 00m,22:30,3.0,388,33
74,APSRTC - 6005,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:30,07h 00m,23:30,3.4,388,8
74,APSRTC - 5779,Super Luxury (Non AC Seater 2+2 Push Back),17:15,06h 35m,23:50,2.9,388,31
74,APSRTC - 5226,Super Luxury (Non AC Seater 2+2 Push Back),17:45,07h 45m,01:30,3.7,439,31
74,APSRTC - 5296,Super Luxury (Non AC Seater 2+2 Push Back),18:00,08h 00m,02:00,3.7,439,31
74,APSRTC - 7745,Super Luxury (Non AC Seater 2+2 Push Back),18:20,08h 10m,02:30,4.2,388,31
74,APSRTC - 4610,Super Luxury (Non AC Seater 2+2 Push Back),19:00,06h 35m,01:35,3.1,439,31
74,APSRTC - 90292,Super Luxury (Non AC Seater 2+2 Push Back),19:00,06h 45m,01:45,3.7,439,33
74,APSRTC - 48484,Super Luxury (Non AC Seater 2+2 Push Back),19:20,07h 25m,02:45,3.7,439,29
74,APSRTC - 5273,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,06h 55m,02:55,3.8,439,35
74,APSRTC - 46152,Super Luxury (Non AC Seater 2+2 Push Back),20:00,07h 15m,03:15,2.5,388,31
74,APSRTC - 50079,Super Luxury (Non AC Seater 2+2 Push Back),20:15,07h 00m,03:15,3.5,388,30
74,APSRTC - 6558,Super Luxury (Non AC Seater 2+2 Push Back),20:50,06h 10m,03:00,3.4,388,31
74,APSRTC - 50062,Super Luxury (Non AC Seater 2+2 Push Back),21:45,07h 00m,04:45,3.9,388,32
74,APSRTC - 6241,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",22:00,06h 30m,04:30,3.5,364,35
74,APSRTC - 9253,INDRA(A.C. Seater),22:15,07h 00m,05:15,3.5,467,35
74,APSRTC - 50805,Super Luxury (Non AC Seater 2+2 Push Back),22:30,06h 00m,04:30,3.9,439,27
74,APSRTC - 6007,INDRA(A.C. Seater),22:40,07h 00m,05:40,4.0,467,33
74,APSRTC - 6208,Super Luxury (Non AC Seater 2+2 Push Back),22:45,06h 05m,04:50,3.8,388,29
74,APSRTC - 9489,Super Luxury (Non AC Seater 2+2 Push Back),23:00,06h 00m,05:00,4.0,439,30
74,APSRTC - 50192,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),23:15,05h 15m,04:30,4.1,584,41
74,APSRTC - 6238,Super Luxury (Non AC Seater 2+2 Push Back),23:30,06h 00m,05:30,3.5,388,24
74,APSRTC - 9257,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),23:45,05h 15m,05:00,4.0,584,29
74,BHAIRAVA TOURS AND TRAVELS,Non A/C Seater / Sleeper (2+1),19:15,07h 45m,03:00,4.0,499,27
74,Giridhar Tours and Travels,A/C Seater/Sleeper (2+1),19:24,07h 51m,03:15,4.2,700,34
74,Royal Voyage Travels (RVT),A/C Seater / Sleeper (2+1),19:30,07h 55m,03:25,4.2,500,21
74,Giridhar Tours and Travels,Non A/C Seater / Sleeper (2+1),19:30,07h 29m,02:59,4.2,680,12
74,S R Travels,Non A/C Seater / Sleeper (2+1),19:30,08h 00m,03:30,3.8,600,27
74,S R Travels,NON A/C Sleeper (2+1),19:40,07h 30m,03:10,3.6,790,22
74,Sri Vinayaka Travels,NON A/C Sleeper (2+1),19:45,09h 00m,04:45,4.6,599,12
74,Sri Vengamamba Bus Transport (SVBT),Non A/C Seater / Sleeper (2+1),20:00,06h 00m,02:00,4.5,500,30
74,Maheswari Travels,Non A/C Seater / Sleeper (2+1),20:05,07h 55m,04:00,4.4,399,30
74,CGR Travels,NON A/C Semi Sleeper / Sleeper (2+1),20:10,08h 50m,05:00,3.4,350,29
74,CGR Travels,Non A/C Seater / Sleeper (2+1),20:10,08h 30m,04:40,3.9,450,36
74,Maheswari Travels,Non A/C Seater / Sleeper (2+1),20:15,07h 45m,04:00,4.2,399,33
74,SUVARNAMUKHI TRAVELS,A/C Sleeper (2+1),20:20,08h 10m,04:30,3.7,700,19
74,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),20:25,08h 35m,05:00,3.4,500,41
74,Sri Vengamamba Bus Transport (SVBT),Non A/C Seater / Sleeper (2+1),20:30,06h 00m,02:30,4.6,600,24
74,Sri Shrinivasa Bus Transport (SSBT),Non A/C Seater / Sleeper (2+1),20:30,06h 00m,02:30,4.1,499,28
74,Sri Vengamamba Bus Transport (SVBT),A/C Seater / Sleeper (2+1),20:30,07h 00m,03:30,3.5,600,14
74,Indu Travels,Non A/C Seater / Sleeper (2+1),20:35,07h 50m,04:25,3.6,399,31
74,Indu Travels,A/C Sleeper (2+1),20:40,07h 35m,04:15,3.7,849,15
74,HARITHA TRAVELS,Non A/C Seater / Sleeper (2+1),20:40,07h 20m,04:00,3.7,397,37
74,AR & BCVR Travels,A/C Sleeper (2+1),20:40,07h 50m,04:30,3.7,940,18
74,Sri Vinayaka Travels,NON A/C Seater/ Sleeper (2+1),20:40,07h 50m,04:30,4.2,399,26
74,Sri Vengamamba Bus Transport (SVBT),Non A/C Seater / Sleeper (2+1),20:45,06h 00m,02:45,3.8,600,23
74,Indu Travels,Non A/C Seater / Sleeper (2+1),20:50,06h 50m,03:40,3.6,399,36
74,Sri Shrinivasa Bus Transport (SSBT),Non A/C Seater / Sleeper (2+1),21:00,06h 00m,03:00,4.1,499,30
74,V Kaveri Travels,A/C Sleeper (2+1),21:00,06h 00m,03:00,3.1,800,26
74,Sri Vengamamba Bus Transport (SVBT),A/C Sleeper (2+1),21:00,06h 15m,03:15,3.7,790,24
74,SLNS Travels,A/C Sleeper (2+1),21:00,06h 30m,03:30,3.7,1000,21
74,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),21:00,07h 00m,04:00,4.3,500,39
74,Sri Vengamamba Bus Transport (SVBT),Non A/C Seater / Sleeper (2+1),21:15,05h 45m,03:00,3.9,600,29
74,CGR Travels,Non A/C Seater / Sleeper (2+1),21:15,07h 30m,04:45,3.9,350,22
74,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),21:15,06h 45m,04:00,4.3,550,43
74,Sri Vinayaka Travels,NON A/C Seater (2+3),21:30,07h 30m,05:00,3.2,350,32
74,Ahobila Travels,Non A/C Seater / Sleeper (2+1),19:35,07h 40m,03:15,2.5,400,40
74,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),20:00,06h 00m,02:00,1.9,560,32
74,Golden Travels,A/C Seater / Sleeper (2+1),19:24,07h 46m,03:10,3.0,5000,1
74,SHANU TRAVELS,Non A/C Seater / Sleeper (2+1),20:00,06h 45m,02:45,4.1,3000,45
75,TSRTC - 1536,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",08:15,08h 00m,16:15,3.6,477,11
75,TSRTC - 4457,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:00,08h 30m,23:30,3.5,477,26
75,TSRTC - 9595,Lahari A/C sleeper,16:30,09h 05m,01:35,4.6,885,3
75,TSRTC - 2855,LAHARI A/C SLEEPER CUM SEATER,16:45,09h 15m,02:00,3.6,583,35
75,TSRTC - 2765,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:15,07h 15m,00:30,2.8,477,19
75,TSRTC - 1960,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:45,10h 15m,04:00,3.8,477,1
75,TSRTC - 4372,Lahari Non A/C Sleeper Cum Seater,18:25,08h 35m,03:00,3.5,522,38
75,TSRTC - 1935,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:50,10h 05m,04:55,2.0,477,27
75,TSRTC - 1642,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:10,09h 30m,04:40,3.7,477,26
75,TSRTC - 8454,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:45,06h 45m,02:30,4.3,495,8
75,TSRTC - 7750,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:10,08h 30m,04:40,3.8,477,31
75,TSRTC - 83194,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:40,07h 50m,04:30,3.8,530,31
75,TSRTC - 1603,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:40,09h 00m,05:40,4.3,477,30
75,TSRTC - 2469,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,07h 15m,04:15,4.3,477,30
75,TSRTC - 7728,Lahari Non A/C Sleeper Cum Seater,21:25,08h 15m,05:40,4.1,480,38
75,TSRTC - 4333,Lahari Non A/C Sleeper Cum Seater,21:45,07h 40m,05:25,3.7,522,31
75,TSRTC - 7769,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:50,09h 45m,07:35,3.8,610,26
75,TSRTC - 4335,Lahari Non A/C Sleeper Cum Seater,22:15,07h 40m,05:55,3.7,522,36
75,TSRTC - 7773,Lahari Non A/C Sleeper Cum Seater,23:10,09h 25m,08:35,2.5,613,40
75,Sri Vengamamba Bus Transport (SVBT),A/C Seater / Sleeper (2+1),21:45,08h 30m,06:15,4.6,590,21
75,Sri Vengamamba Bus Transport (SVBT),A/C Sleeper (2+1),21:40,08h 35m,06:15,4.3,749,14
75,V Kaveri Travels,Scania AC Multi Axle Sleeper (2+1),21:30,08h 15m,05:45,4.1,1100,27
75,Chandu Travels,A/C Seater / Sleeper (2+1),22:15,07h 30m,05:45,4.1,475,23
75,Kamakshi Tours And Travels,Non A/C Seater / Sleeper (2+1),21:30,08h 30m,06:00,4.1,500,25
75,Kaveri Travels,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),21:30,08h 15m,05:45,4.1,1240,25
75,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),22:30,07h 55m,06:25,3.4,400,23
75,Sri Krishna Travels,A/C Sleeper (2+1),22:30,07h 00m,05:30,3.7,1000,20
75,Kaveri Travels,A/C Sleeper (2+1),21:30,09h 00m,06:30,3.4,750,22
75,VV Vinayak Travels,A/C Sleeper (2+1),22:15,07h 45m,06:00,3.5,777,24
75,Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:30,09h 00m,06:30,3.3,400,30
